player,name,cluster
/rubin-colwill/profil/spieler/626474,Rubin Colwill,0
/romaine-sawyers/profil/spieler/113036,Romaine Sawyers,0
/jaden-philogene/profil/spieler/665390,Jaden Philogene,0
/sheyi-ojo/profil/spieler/236510,Sheyi Ojo,0
/gavin-whyte/profil/spieler/325588,Gavin Whyte,0
/isaak-davies/profil/spieler/547039,Isaak Davies,0
/callum-robinson/profil/spieler/183299,Callum Robinson,4
/sory-kaba/profil/spieler/355689,Sory Kaba,0
/mark-harris/profil/spieler/344012,Mark Harris,0
/kion-etete/profil/spieler/624967,Kion Etete,0
/connor-wickham/profil/spieler/95435,Connor Wickham,4
/george-long/profil/spieler/151334,George Long,0
/bartosz-bialkowski/profil/spieler/24496,Bartosz Bialkowski,0
/connal-trueman/profil/spieler/344586,Connal Trueman,0
/ryan-sandford/profil/spieler/314382,Ryan Sandford,0
/charlie-cresswell/profil/spieler/597659,Charlie Cresswell,4
/jake-cooper/profil/spieler/243603,Jake Cooper,0
/shaun-hutchinson/profil/spieler/61417,Shaun Hutchinson,0
/murray-wallace/profil/spieler/174099,Murray Wallace,0
/scott-malone/profil/spieler/101682,Scott Malone,0
/danny-mcnamara/profil/spieler/647138,Danny McNamara,0
/billy-mitchell/profil/spieler/671821,Billy Mitchell,0
/george-evans/profil/spieler/181498,George Evans,0
/callum-styles/profil/spieler/435062,Callum Styles,0
/george-saville/profil/spieler/141573,George Saville,4
/jamie-shackleton/profil/spieler/534700,Jamie Shackleton,0
/ryan-leonard/profil/spieler/145843,Ryan Leonard,0
/zian-flemming/profil/spieler/411537,Zian Flemming,0
/george-honeyman/profil/spieler/218140,George Honeyman,0
/mason-bennett/profil/spieler/195637,Mason Bennett,0
/aidomo-emakhu/profil/spieler/746971,Aidomo Emakhu,0
/duncan-watmore/profil/spieler/248045,Duncan Watmore,0
/oliver-burke/profil/spieler/341317,Oliver Burke,4
/andreas-voglsammer/profil/spieler/94771,Andreas Voglsammer,0
/tom-bradshaw/profil/spieler/139781,Tom Bradshaw,0
/tyler-burey/profil/spieler/610297,Tyler Burey,0
/joe-lumley/profil/spieler/336367,Joe Lumley,0
/dean-bouzanis/profil/spieler/50104,Dean Bouzanis,0
/tom-holmes/profil/spieler/424900,Tom Holmes,4
/tom-mcintyre/profil/spieler/339235,Tom McIntyre,0
/naby-sarr/profil/spieler/203532,Naby Sarr,0
/liam-moore/profil/spieler/128906,Liam Moore,4
/amadou-salif-mbengue/profil/spieler/806310,Amadou Salif Mbengue,0
/scott-dann/profil/spieler/62688,Scott Dann,0
/abdul-rahman-baba/profil/spieler/224884,Abdul-Rahman Baba,4
/nesta-guinness-walker/profil/spieler/636908,Nesta Guinness-Walker,0
/andy-yiadom/profil/spieler/188256,Andy Yiadom,0
/kelvin-abrefa/profil/spieler/667202,Kelvin Abrefa,0
/mamadou-loum/profil/spieler/364237,Mamadou Loum,0
/dejan-tetek/profil/spieler/570312,Dejan Tetek,0
/sam-hutchinson/profil/spieler/40617,Sam Hutchinson,0
/cesare-casadei/profil/spieler/622380,Cesare Casadei,4
/jeff-hendrick/profil/spieler/148262,Jeff Hendrick,4
/tyrese-fornah/profil/spieler/503918,Tyrese Fornah,0
/ovie-ejaria/profil/spieler/337284,Ovie Ejaria,0
/mamadi-camara/profil/spieler/845297,Mamadi Camará,0
/yakou-meite/profil/spieler/289433,Yakou Méïté,0
/junior-hoilett/profil/spieler/58993,Junior Hoilett,4
/tom-ince/profil/spieler/157368,Tom Ince,4
/femi-azeez/profil/spieler/703408,Femi Azeez,0
/lucas-joao/profil/spieler/234787,Lucas João,0
/andy-carroll/profil/spieler/48066,Andy Carroll,4
/shane-long/profil/spieler/37304,Shane Long,4
/daniel-grimshaw/profil/spieler/339253,Daniel Grimshaw,0
/chris-maxwell/profil/spieler/104686,Chris Maxwell,0
/stuart-moore/profil/spieler/243623,Stuart Moore,0
/curtis-nelson/profil/spieler/148299,Curtis Nelson,0
/marvin-ekpiteta/profil/spieler/570768,Marvin Ekpiteta,0
/charlie-goode/profil/spieler/376856,Charlie Goode,0
/jordan-thorniley/profil/spieler/411255,Jordan Thorniley,0
/dominic-thompson/profil/spieler/503688,Dominic Thompson,0
/james-husband/profil/spieler/167393,James Husband,0
/luke-garbutt/profil/spieler/110860,Luke Garbutt,0
/jordan-lawrence-gabriel/profil/spieler/425900,Jordan Lawrence-Gabriel,0
/andy-lyons/profil/spieler/546024,Andy Lyons,0
/callum-connolly/profil/spieler/308632,Callum Connolly,0
/kenny-dougall/profil/spieler/334804,Kenny Dougall,0
/tom-trybull/profil/spieler/93831,Tom Trybull,0
/kevin-stewart/profil/spieler/200782,Kevin Stewart,0
/liam-bridcutt/profil/spieler/40612,Liam Bridcutt,0
/charlie-patino/profil/spieler/581674,Charlie Patino,4
/lewis-fiorini/profil/spieler/566802,Lewis Fiorini,0
/sonny-carey/profil/spieler/820999,Sonny Carey,0
/morgan-rogers/profil/spieler/503743,Morgan Rogers,0
/cj-hamilton/profil/spieler/391788,CJ Hamilton,0
/keshi-anderson/profil/spieler/353674,Keshi Anderson,0
/bez-lubala/profil/spieler/577895,Bez Lubala,0
/josh-bowler/profil/spieler/506470,Josh Bowler,0
/ian-poveda/profil/spieler/392763,Ian Poveda,0
/jerry-yates/profil/spieler/351261,Jerry Yates,0
/shayne-lavery/profil/spieler/351597,Shayne Lavery,0
/gary-madine/profil/spieler/66994,Gary Madine,0
/jake-beesley/profil/spieler/321579,Jake Beesley,0
/max-oleary/profil/spieler/296582,Max O'Leary,0
/harvey-wiles-richards/profil/spieler/873975,Harvey Wiles-Richards,0
/rob-atkinson/profil/spieler/531783,Rob Atkinson,0
/zak-vyner/profil/spieler/417955,Zak Vyner,0
/tomas-kalas/profil/spieler/148657,Tomas Kalas,0
/kal-naismith/profil/spieler/61011,Kal Naismith,0
/duncan-idehen/profil/spieler/632135,Duncan Idehen,0
/jay-dasilva/profil/spieler/258915,Jay Dasilva,0
/cameron-pring/profil/spieler/547382,Cameron Pring,0
/kane-wilson/profil/spieler/392774,Kane Wilson,0
/george-tanner/profil/spieler/420811,George Tanner,0
/omar-taylor-clarke/profil/spieler/720267,Omar Taylor-Clarke,0
/alex-scott/profil/spieler/855256,Alex Scott,3
/joe-williams/profil/spieler/268185,Joe Williams,0
/matty-james/profil/spieler/73522,Matty James,0
/andy-king/profil/spieler/56872,Andy King,0
/ayman-benarous/profil/spieler/742494,Ayman Benarous,0
/mark-sykes/profil/spieler/320403,Mark Sykes,0
/anis-mehmeti/profil/spieler/530813,Anis Mehmeti,0
/andreas-weimann/profil/spieler/49693,Andreas Weimann,0
/tommy-conway/profil/spieler/801426,Tommy Conway,0
/nahki-wells/profil/spieler/173483,Nahki Wells,0
/harry-cornick/profil/spieler/255703,Harry Cornick,0
/sam-bell/profil/spieler/801425,Sam Bell,0
/tomas-vaclik/profil/spieler/64000,Tomas Vaclik,4
/lee-nicholls/profil/spieler/126258,Lee Nicholls,0
/jordan-smith/profil/spieler/452707,Jordan Smith,0
/nicholas-bilokapic/profil/spieler/703661,Nicholas Bilokapic,0
/michal-helik/profil/spieler/255383,Michal Helik,0
/matty-pearson/profil/spieler/121395,Matty Pearson,0
/yuta-nakayama/profil/spieler/346647,Yuta Nakayama,0
/tom-lees/profil/spieler/121333,Tom Lees,0
/rarmani-edmonds-green/profil/spieler/689893,Rarmani Edmonds-Green,0
/will-boyle/profil/spieler/247400,Will Boyle,0
/josh-ruffels/profil/spieler/176632,Josh Ruffels,0
/ben-jackson/profil/spieler/689892,Ben Jackson,0
/jaheim-headley/profil/spieler/731755,Jaheim Headley,0
/ollie-turton/profil/spieler/148660,Ollie Turton,0
/matthew-lowton/profil/spieler/102258,Matthew Lowton,0
/etienne-camara/profil/spieler/854325,Etienne Camara,0
/jack-rudoni/profil/spieler/662476,Jack Rudoni,0
/scott-high/profil/spieler/728982,Scott High,0
/david-kasumu/profil/spieler/433837,David Kasumu,0
/jonathan-hogg/profil/spieler/61573,Jonathan Hogg,0
/brahima-diarra/profil/spieler/723667,Brahima Diarra,0
/tino-anjorin/profil/spieler/433181,Tino Anjorin,0
/duane-holmes/profil/spieler/257095,Duane Holmes,0
/rolando-aarons/profil/spieler/258188,Rolando Aarons,0
/anthony-knockaert/profil/spieler/149237,Anthony Knockaert,4
/joseph-hungbo/profil/spieler/725703,Joseph Hungbo,0
/connor-mahoney/profil/spieler/287528,Connor Mahoney,0
/josh-koroma/profil/spieler/429578,Josh Koroma,0
/danny-ward/profil/spieler/124172,Danny Ward,0
/florian-kamberi/profil/spieler/284020,Florian Kamberi,0
/jordan-rhodes/profil/spieler/48950,Jordan Rhodes,4
/kieran-phillips/profil/spieler/610850,Kieran Phillips,0
/tyreece-simpson/profil/spieler/664558,Tyreece Simpson,0
/martyn-waghorn/profil/spieler/61674,Martyn Waghorn,0
/viktor-johansson/profil/spieler/273742,Viktor Johansson,0
/josh-vickers/profil/spieler/242681,Josh Vickers,0
/robbie-hemfrey/profil/spieler/567111,Robbie Hemfrey,0
/sean-morrison/profil/spieler/79723,Sean Morrison,0
/leo-fuhr-hjelde/profil/spieler/661208,Leo Fuhr Hjelde,0
/grant-hall/profil/spieler/124845,Grant Hall,0
/cameron-humphreys/profil/spieler/277723,Cameron Humphreys,0
/bailey-wright/profil/spieler/147419,Bailey Wright,0
/richard-wood/profil/spieler/13434,Richard Wood,0
/tyler-blackett/profil/spieler/134414,Tyler Blackett,0
/cohen-bramall/profil/spieler/480191,Cohen Bramall,0
/wes-harding/profil/spieler/526694,Wes Harding,0
/peter-kioso/profil/spieler/595652,Peter Kioso,0
/lee-peltier/profil/spieler/38094,Lee Peltier,0
/conor-coventry/profil/spieler/419025,Conor Coventry,0
/hakeem-odoffin/profil/spieler/399340,Hakeem Odoffin,0
/ben-wiles/profil/spieler/542471,Ben Wiles,0
/domingos-quina/profil/spieler/391719,Domingos Quina,0
/oliver-rathbone/profil/spieler/404553,Oliver Rathbone,0
/jamie-lindsay/profil/spieler/165341,Jamie Lindsay,0
/shane-ferguson/profil/spieler/62052,Shane Ferguson,0
/tariqe-fosu/profil/spieler/249873,Tariqe Fosu,0
/chiedozie-ogbene/profil/spieler/392591,Chiedozie Ogbene,0
/jordan-hugill/profil/spieler/291544,Jordan Hugill,4
/conor-washington/profil/spieler/249815,Conor Washington,0
/tom-eaves/profil/spieler/135136,Tom Eaves,0
/georgie-kelly/profil/spieler/363881,Georgie Kelly,0
/ben-amos/profil/spieler/73472,Ben Amos,0
/jamie-jones/profil/spieler/57057,Jamie Jones,0
/steven-caulker/profil/spieler/121280,Steven Caulker,4
/jack-whatmough/profil/spieler/237505,Jack Whatmough,0
/jason-kerr/profil/spieler/340728,Jason Kerr,0
/omar-rekik/profil/spieler/578292,Omar Rekik,0
/curtis-tilt/profil/spieler/444571,Curtis Tilt,0
/joe-bennett/profil/spieler/90964,Joe Bennett,0
/tom-pearce/profil/spieler/530384,Tom Pearce,0
/ryan-nyambe/profil/spieler/348469,Ryan Nyambe,0
/tendayi-darikwa/profil/spieler/158700,Tendayi Darikwa,0
/martin-kelly/profil/spieler/78959,Martin Kelly,0
/christ-tiehi/profil/spieler/571821,Christ Tiehi,0
/tom-naylor/profil/spieler/126225,Tom Naylor,0
/max-power/profil/spieler/158534,Max Power,0
/miguel-azeez/profil/spieler/547533,Miguel Azeez,0
/jordan-cousins/profil/spieler/128902,Jordan Cousins,0
/scott-smith/profil/spieler/647392,Scott Smith,0
/james-mcclean/profil/spieler/85935,James McClean,0
/thelo-aasgaard/profil/spieler/647384,Thelo Aasgaard,0
/anthony-scully/profil/spieler/325216,Anthony Scully,0
/danel-sinani/profil/spieler/346499,Danel Sinani,0
/callum-lang/profil/spieler/425865,Callum Lang,0
/will-keane/profil/spieler/118535,Will Keane,0
/ashley-fletcher/profil/spieler/289846,Ashley Fletcher,0
/charlie-wyke/profil/spieler/163535,Charlie Wyke,0
/josh-magennis/profil/spieler/63223,Josh Magennis,0
/zack-steffen/profil/spieler/221624,Zack Steffen,4
/liam-roberts/profil/spieler/249164,Liam Roberts,0
/luke-daniels/profil/spieler/45921,Luke Daniels,0
/dael-fry/profil/spieler/314140,Dael Fry,4
/paddy-mcnair/profil/spieler/167268,Paddy McNair,4
/matt-clarke/profil/spieler/307497,Matt Clarke,0
/darragh-lenihan/profil/spieler/183167,Darragh Lenihan,0
/ryan-giles/profil/spieler/504581,Ryan Giles,4
/marc-bola/profil/spieler/340310,Marc Bola,0
/anfernee-dijksteel/profil/spieler/428302,Anfernee Dijksteel,0
/tommy-smith/profil/spieler/121398,Tommy Smith,0
/darnell-fisher/profil/spieler/223263,Darnell Fisher,0
/alex-mowatt/profil/spieler/283514,Alex Mowatt,4
/dan-barlaser/profil/spieler/256773,Dan Barlaser,0
/hayden-hackney/profil/spieler/538216,Hayden Hackney,0
/jonathan-howson/profil/spieler/45395,Jonathan Howson,0
/riley-mcgree/profil/spieler/428061,Riley McGree,0
/aaron-ramsey/profil/spieler/646658,Aaron Ramsey,4
/matt-crooks/profil/spieler/169416,Matt Crooks,0
/isaiah-jones/profil/spieler/696631,Isaiah Jones,0
/stephen-walker/profil/spieler/486001,Stephen Walker,0
/cameron-archer/profil/spieler/533662,Cameron Archer,4
/chuba-akpom/profil/spieler/197642,Chuba Akpom,4
/rodrigo-muniz/profil/spieler/735571,Rodrigo Muniz,4
/marcus-forss/profil/spieler/404584,Marcus Forss,0
/ben-wilson/profil/spieler/121352,Ben Wilson,0
/simon-moore/profil/spieler/123536,Simon Moore,0
/callum-doyle/profil/spieler/817688,Callum Doyle,4
/jonathan-panzo/profil/spieler/392777,Jonathan Panzo,0
/luke-mcnally/profil/spieler/535927,Luke McNally,0
/michael-rose/profil/spieler/154219,Michael Rose,0
/kyle-mcfadzean/profil/spieler/32526,Kyle McFadzean,0
/jake-bidwell/profil/spieler/121250,Jake Bidwell,0
/josh-wilson-esbrand/profil/spieler/576121,Josh Wilson-Esbrand,0
/brooke-norton-cuffy/profil/spieler/728733,Brooke Norton-Cuffy,0
/fankaty-dabo/profil/spieler/186926,Fankaty Dabo,0
/gustavo-hamer/profil/spieler/322985,Gustavo Hamer,4
/ben-sheaf/profil/spieler/314384,Ben Sheaf,0
/jamie-allen/profil/spieler/257727,Jamie Allen,0
/josh-eccles/profil/spieler/618903,Josh Eccles,0
/liam-kelly/profil/spieler/106643,Liam Kelly,0
/jack-burroughs/profil/spieler/630076,Jack Burroughs,0
/callum-ohare/profil/spieler/371262,Callum O'Hare,0
/kasey-palmer/profil/spieler/258216,Kasey Palmer,0
/will-bapaga/profil/spieler/690751,Will Bapaga,0
/viktor-gyokeres/profil/spieler/325443,Viktor Gyökeres,4
/sean-maguire/profil/spieler/191320,Sean Maguire,0
/matt-godden/profil/spieler/145553,Matt Godden,0
/tyler-walker/profil/spieler/341295,Tyler Walker,0
/fabio-tavares/profil/spieler/614086,Fábio Tavares,0
/ethan-horvath/profil/spieler/242284,Ethan Horvath,0
/jack-walton/profil/spieler/368629,Jack Walton,0
/james-shea/profil/spieler/91340,James Shea,0
/tom-lockyer/profil/spieler/207742,Tom Lockyer,0
/reece-burke/profil/spieler/264220,Reece Burke,0
/dan-potts/profil/spieler/207037,Dan Potts,0
/sonny-bradley/profil/spieler/127794,Sonny Bradley,0
/gabriel-osho/profil/spieler/364409,Gabriel Osho,0
/amarii-bell/profil/spieler/278166,Amari'i Bell,0
/cody-drameh/profil/spieler/531957,Cody Drameh,0
/marvelous-nakamba/profil/spieler/324882,Marvelous Nakamba,4
/pelly-ruddock-mpanzu/profil/spieler/244338,Pelly-Ruddock Mpanzu,0
/allan-campbell/profil/spieler/347619,Allan Campbell,0
/jordan-clark/profil/spieler/184129,Jordan Clark,0
/luke-berry/profil/spieler/125685,Luke Berry,0
/henri-lansbury/profil/spieler/44794,Henri Lansbury,0
/louie-watson/profil/spieler/505548,Louie Watson,0
/elliot-thorpe/profil/spieler/496661,Elliot Thorpe,0
/alfie-doughty/profil/spieler/608175,Alfie Doughty,0
/luke-freeman/profil/spieler/66923,Luke Freeman,0
/fred-onyedinma/profil/spieler/305274,Fred Onyedinma,0
/elijah-adebayo/profil/spieler/319900,Elijah Adebayo,4
/carlton-morris/profil/spieler/246963,Carlton Morris,4
/cauley-woodrow/profil/spieler/169801,Cauley Woodrow,0
/admiral-muskwe/profil/spieler/314378,Admiral Muskwe,0
/joe-taylor/profil/spieler/944551,Joe Taylor,0
/aribim-pepple/profil/spieler/696502,Aribim Pepple,0
/andy-fisher/profil/spieler/359199,Andy Fisher,0
/steven-benda/profil/spieler/381469,Steven Benda,0
/andreas-sondergaard/profil/spieler/462820,Andreas Söndergaard,0
/ben-cabango/profil/spieler/496659,Ben Cabango,4
/harry-darling/profil/spieler/475554,Harry Darling,0
/nathan-wood/profil/spieler/503990,Nathan Wood,4
/joel-latibeaudiere/profil/spieler/412823,Joel Latibeaudiere,0
/ryan-manning/profil/spieler/262300,Ryan Manning,0
/matthew-sorinola/profil/spieler/690478,Matthew Sorinola,0
/kyle-naughton/profil/spieler/66219,Kyle Naughton,0
/matt-grimes/profil/spieler/265471,Matt Grimes,4
/olivier-ntcham/profil/spieler/224088,Olivier Ntcham,0
/jay-fulton/profil/spieler/171260,Jay Fulton,0
/joe-allen/profil/spieler/51452,Joe Allen,4
/luke-cundle/profil/spieler/532541,Luke Cundle,0
/liam-walsh/profil/spieler/314998,Liam Walsh,0
/cameron-congreve/profil/spieler/667506,Cameron Congreve,0
/oliver-cooper/profil/spieler/504617,Oliver Cooper,0
/morgan-whittaker/profil/spieler/502075,Morgan Whittaker,0
/jamie-paterson/profil/spieler/156886,Jamie Paterson,0
/joel-piroe/profil/spieler/369962,Joël Piroe,4
/liam-cullen/profil/spieler/296978,Liam Cullen,0
/arijanet-muric/profil/spieler/371021,Arijanet Muric,4
/bailey-peacock-farrell/profil/spieler/410436,Bailey Peacock-Farrell,0
/denis-franchi/profil/spieler/606576,Denis Franchi,0
/taylor-harwood-bellis/profil/spieler/503977,Taylor Harwood-Bellis,3
/jordan-beyer/profil/spieler/403898,Jordan Beyer,3
/hjalmar-ekdal/profil/spieler/392179,Hjalmar Ekdal,4
/ameen-al-dakhil/profil/spieler/620598,Ameen Al-Dakhil,4
/ian-maatsen/profil/spieler/485585,Ian Maatsen,4
/charlie-taylor/profil/spieler/195633,Charlie Taylor,4
/connor-roberts/profil/spieler/214666,Connor Roberts,4
/vitinho/profil/spieler/468249,Vitinho,0
/jack-cork/profil/spieler/40613,Jack Cork,4
/josh-brownhill/profil/spieler/293569,Josh Brownhill,3
/josh-cullen/profil/spieler/242606,Josh Cullen,4
/samuel-bastien/profil/spieler/289510,Samuel Bastien,4
/scott-twine/profil/spieler/433818,Scott Twine,0
/anass-zaroury/profil/spieler/491296,Anass Zaroury,4
/darko-churlinov/profil/spieler/386786,Darko Churlinov,0
/nathan-tella/profil/spieler/340322,Nathan Tella,3
/benson-manuel-hedilazio/profil/spieler/322702,Benson Manuel Hedilazio,4
/johann-berg-gudmundsson/profil/spieler/89231,Jóhann Berg Gudmundsson,4
/lyle-foster/profil/spieler/467623,Lyle Foster,4
/michael-obafemi/profil/spieler/444208,Michael Obafemi,4
/halil-dervisoglu/profil/spieler/465606,Halil Dervisoglu,0
/jay-rodriguez/profil/spieler/53360,Jay Rodríguez,4
/ashley-barnes/profil/spieler/63200,Ashley Barnes,4
/daniel-bachmann/profil/spieler/120186,Daniel Bachmann,0
/maduka-okoye/profil/spieler/340353,Maduka Okoye,0
/ben-hamer/profil/spieler/67283,Ben Hamer,0
/kortney-hause/profil/spieler/233124,Kortney Hause,4
/ryan-porteous/profil/spieler/446093,Ryan Porteous,0
/wesley-hoedt/profil/spieler/253765,Wesley Hoedt,4
/christian-kabasele/profil/spieler/81512,Christian Kabasele,4
/francisco-sierralta/profil/spieler/371436,Francisco Sierralta,0
/craig-cathcart/profil/spieler/59606,Craig Cathcart,0
/hassane-kamara/profil/spieler/290017,Hassane Kamara,4
/jeremy-ngakia/profil/spieler/503795,Jeremy Ngakia,0
/mario-gaspar/profil/spieler/73250,Mario Gaspar,4
/joao-ferreira/profil/spieler/481623,João Ferreira,0
/hamza-choudhury/profil/spieler/341501,Hamza Choudhury,4
/edo-kayembe/profil/spieler/486477,Edo Kayembe,4
/imran-louza/profil/spieler/635336,Imrân Louza,4
/ismael-kone/profil/spieler/921655,Ismaël Koné,4
/tom-dele-bashiru/profil/spieler/346472,Tom Dele-Bashiru,0
/leandro-bacuna/profil/spieler/126014,Leandro Bacuna,0
/tom-cleverley/profil/spieler/73484,Tom Cleverley,4
/dan-gosling/profil/spieler/44983,Dan Gosling,0
/ken-sema/profil/spieler/252345,Ken Sema,0
/yaser-asprilla/profil/spieler/857818,Yáser Asprilla,0
/matheus-martins/profil/spieler/668228,Matheus Martins,4
/ismaila-sarr/profil/spieler/410225,Ismaïla Sarr,3
/samuel-kalu/profil/spieler/424051,Samuel Kalu,4
/joao-pedro/profil/spieler/626724,João Pedro,3
/henrique-araujo/profil/spieler/617267,Henrique Araújo,0
/keinan-davis/profil/spieler/412660,Keinan Davis,0
/britt-assombalonga/profil/spieler/186172,Britt Assombalonga,4
/wes-foderingham/profil/spieler/61697,Wes Foderingham,0
/adam-davies/profil/spieler/121254,Adam Davies,0
/anel-ahmedhodzic/profil/spieler/377468,Anel Ahmedhodzic,3
/john-egan/profil/spieler/121324,John Egan,4
/jack-oconnell/profil/spieler/212829,Jack O'Connell,4
/ciaran-clark/profil/spieler/98240,Ciaran Clark,0
/chris-basham/profil/spieler/52495,Chris Basham,0
/max-lowe/profil/spieler/258885,Max Lowe,0
/rhys-norrington-davies/profil/spieler/543164,Rhys Norrington-Davies,0
/enda-stevens/profil/spieler/85706,Enda Stevens,4
/jack-robinson/profil/spieler/128909,Jack Robinson,0
/george-baldock/profil/spieler/146690,George Baldock,4
/jayden-bogle/profil/spieler/465717,Jayden Bogle,4
/joe-starbuck/profil/spieler/727228,Joe Starbuck,0
/sander-berge/profil/spieler/333014,Sander Berge,3
/james-mcatee/profil/spieler/583199,James McAtee,4
/tommy-doyle/profil/spieler/433183,Tommy Doyle,4
/oliver-norwood/profil/spieler/73547,Oliver Norwood,4
/john-fleck/profil/spieler/54383,John Fleck,4
/ismaila-coulibaly/profil/spieler/490224,Ismaila Coulibaly,0
/ben-osborn/profil/spieler/218087,Ben Osborn,0
/iliman-ndiaye/profil/spieler/623570,Iliman Ndiaye,3
/rhian-brewster/profil/spieler/406560,Rhian Brewster,4
/oliver-mcburnie/profil/spieler/298477,Oliver McBurnie,4
/daniel-jebbison/profil/spieler/746740,Daniel Jebbison,0
/billy-sharp/profil/spieler/49542,Billy Sharp,0
/william-osula/profil/spieler/609556,William Osula,0
/thomas-kaminski/profil/spieler/77757,Thomas Kaminski,0
/aynsley-pears/profil/spieler/354456,Aynsley Pears,0
/joe-hilton/profil/spieler/382550,Joe Hilton,0
/dominic-hyam/profil/spieler/263268,Dominic Hyam,4
/ashley-phillips/profil/spieler/859951,Ashley Phillips,0
/daniel-ayala/profil/spieler/78966,Daniel Ayala,0
/scott-wharton/profil/spieler/364803,Scott Wharton,0
/clinton-mola/profil/spieler/470594,Clinton Mola,0
/hayden-carter/profil/spieler/503780,Hayden Carter,0
/harry-pickering/profil/spieler/426412,Harry Pickering,0
/tayo-edun/profil/spieler/351502,Tayo Edun,0
/callum-brittain/profil/spieler/416368,Callum Brittain,0
/joe-rankin-costello/profil/spieler/411229,Joe Rankin-Costello,0
/lewis-travis/profil/spieler/372802,Lewis Travis,4
/jake-garrett/profil/spieler/570458,Jake Garrett,0
/tyler-morton/profil/spieler/618494,Tyler Morton,4
/adam-wharton/profil/spieler/744149,Adam Wharton,0
/john-buckley/profil/spieler/503781,John Buckley,0
/bradley-dack/profil/spieler/238556,Bradley Dack,4
/sammie-szmodics/profil/spieler/292139,Sammie Szmodics,0
/ben-brereton-diaz/profil/spieler/426192,Ben Brereton Díaz,3
/tyrhys-dolan/profil/spieler/647435,Tyrhys Dolan,4
/sorba-thomas/profil/spieler/475416,Sorba Thomas,4
/ryan-hedges/profil/spieler/326230,Ryan Hedges,0
/sam-gallagher/profil/spieler/227183,Sam Gallagher,0
/jack-vale/profil/spieler/496660,Jack Vale,0
/harry-leonard/profil/spieler/672526,Harry Leonard,0
/angus-gunn/profil/spieler/201574,Angus Gunn,4
/tim-krul/profil/spieler/33027,Tim Krul,4
/michael-mcgovern/profil/spieler/29391,Michael McGovern,0
/andrew-omobamidele/profil/spieler/621993,Andrew Omobamidele,4
/grant-hanley/profil/spieler/121385,Grant Hanley,0
/ben-gibson/profil/spieler/128904,Ben Gibson,4
/dimitrios-giannoulis/profil/spieler/295630,Dimitrios Giannoulis,4
/sam-mccallum/profil/spieler/618901,Sam McCallum,0
/max-aarons/profil/spieler/471690,Max Aarons,3
/sam-byram/profil/spieler/236953,Sam Byram,0
/isaac-hayden/profil/spieler/206225,Isaac Hayden,4
/jacob-lungi-sorensen/profil/spieler/390664,Jacob Lungi Sörensen,0
/gabriel-sara/profil/spieler/553469,Gabriel Sara,4
/marcelino-nunez/profil/spieler/715558,Marcelino Núñez,4
/kenny-mclean/profil/spieler/126600,Kenny McLean,0
/liam-gibbs/profil/spieler/724785,Liam Gibbs,0
/kieran-dowell/profil/spieler/258916,Kieran Dowell,0
/jonathan-rowe/profil/spieler/672381,Jonathan Rowe,0
/christos-tzolis/profil/spieler/451677,Christos Tzolis,4
/przemyslaw-placheta/profil/spieler/383109,Przemyslaw Placheta,0
/onel-hernandez/profil/spieler/109751,Onel Hernández,0
/marquinhos/profil/spieler/668268,Marquinhos,4
/josh-sargent/profil/spieler/393325,Josh Sargent,4
/teemu-pukki/profil/spieler/46972,Teemu Pukki,4
/adam-idah/profil/spieler/434223,Adam Idah,0
/ugurcan-cakir/profil/spieler/292199,Ugurcan Cakir,3
/taha-tepe/profil/spieler/477924,Taha Tepe,0
/kagan-moradaoglu/profil/spieler/649996,Kagan Moradaoglu,0
/hakan-aydin/profil/spieler/671739,Hakan Aydin,0
/marc-bartra/profil/spieler/99922,Marc Bartra,4
/stefano-denswil/profil/spieler/182923,Stefano Denswil,4
/taha-altikardes/profil/spieler/745233,Taha Altikardes,0
/huseyin-turkmen/profil/spieler/395862,Hüseyin Türkmen,0
/eren-elmali/profil/spieler/616894,Eren Elmali,0
/arif-bosluk/profil/spieler/801693,Arif Bosluk,0
/jens-stryger-larsen/profil/spieler/69646,Jens Stryger Larsen,0
/serkan-asan/profil/spieler/491966,Serkan Asan,0
/jean-philippe-gbamin/profil/spieler/182894,Jean-Philippe Gbamin,3
/manolis-siopis/profil/spieler/182688,Manolis Siopis,4
/dogucan-haspolat/profil/spieler/387143,Dogucan Haspolat,0
/emirhan-zaman/profil/spieler/638552,Emirhan Zaman,0
/dorukhan-tokoz/profil/spieler/275935,Dorukhan Toköz,4
/marek-hamsik/profil/spieler/38593,Marek Hamsik,3
/abdulkadir-parmak/profil/spieler/276337,Abdulkadir Parmak,0
/yusuf-yazici/profil/spieler/386726,Yusuf Yazici,3
/anastasios-bakasetas/profil/spieler/162571,Anastasios Bakasetas,4
/abdulkadir-omur/profil/spieler/271495,Abdülkadir Ömür,4
/enis-bardhi/profil/spieler/245014,Enis Bardhi,4
/suleyman-cebeci/profil/spieler/662145,Süleyman Cebeci,0
/mahmoud-trezeguet/profil/spieler/234189,Mahmoud Trezeguet,4
/edin-visca/profil/spieler/109217,Edin Visca,4
/lazar-markovic/profil/spieler/144303,Lazar Markovic,4
/montasser-lahtimi/profil/spieler/731876,Montasser Lahtimi,0
/maxi-gomez/profil/spieler/396894,Maxi Gómez,3
/umut-bozok/profil/spieler/259025,Umut Bozok,4
